timestamp,attack,attack_type,aggressive,stealth,flame_evasion,defense,partition,seed,alpha,group,return_code,duration_sec,final_round,accuracy,f1,asr,stderr_tail
2026-03-14T07:42:38,clean,clean,0,0,0,multi_krum,iid,44,,matrix_fullscale_clean_multi_krum_iid_s44,1,0.28,,,,,"Traceback (most recent call last):
  File ""/home/e20284/FYP/e20-4yp-backdoor-resilient-federated-nids/main.py"", line 3, in <module>
    import torch
ModuleNotFoundError: No module named 'torch'"
2026-03-14T07:42:38,clean,clean,0,0,0,multi_krum,dirichlet,42,0.5,matrix_fullscale_clean_multi_krum_dirichlet_s42,1,0.38,,,,,"Traceback (most recent call last):
  File ""/home/e20284/FYP/e20-4yp-backdoor-resilient-federated-nids/main.py"", line 3, in <module>
    import torch
ModuleNotFoundError: No module named 'torch'"
2026-03-14T07:42:39,clean,clean,0,0,0,multi_krum,dirichlet,43,0.5,matrix_fullscale_clean_multi_krum_dirichlet_s43,1,0.33,,,,,"Traceback (most recent call last):
  File ""/home/e20284/FYP/e20-4yp-backdoor-resilient-federated-nids/main.py"", line 3, in <module>
    import torch
ModuleNotFoundError: No module named 'torch'"
2026-03-14T07:42:39,clean,clean,0,0,0,multi_krum,dirichlet,44,0.5,matrix_fullscale_clean_multi_krum_dirichlet_s44,1,0.35,,,,,"Traceback (most recent call last):
  File ""/home/e20284/FYP/e20-4yp-backdoor-resilient-federated-nids/main.py"", line 3, in <module>
    import torch
ModuleNotFoundError: No module named 'torch'"
2026-03-14T07:42:39,clean,clean,0,0,0,multi_krum,pathological,42,,matrix_fullscale_clean_multi_krum_pathological_s42,1,0.35,,,,,"Traceback (most recent call last):
  File ""/home/e20284/FYP/e20-4yp-backdoor-resilient-federated-nids/main.py"", line 3, in <module>
    import torch
ModuleNotFoundError: No module named 'torch'"
2026-03-14T07:42:40,clean,clean,0,0,0,multi_krum,pathological,43,,matrix_fullscale_clean_multi_krum_pathological_s43,1,0.36,,,,,"Traceback (most recent call last):
  File ""/home/e20284/FYP/e20-4yp-backdoor-resilient-federated-nids/main.py"", line 3, in <module>
    import torch
ModuleNotFoundError: No module named 'torch'"
2026-03-14T07:42:40,clean,clean,0,0,0,multi_krum,pathological,44,,matrix_fullscale_clean_multi_krum_pathological_s44,1,0.36,,,,,"Traceback (most recent call last):
  File ""/home/e20284/FYP/e20-4yp-backdoor-resilient-federated-nids/main.py"", line 3, in <module>
    import torch
ModuleNotFoundError: No module named 'torch'"
2026-03-14T07:42:41,clean,clean,0,0,0,flame,iid,42,,matrix_fullscale_clean_flame_iid_s42,1,0.52,,,,,"Traceback (most recent call last):
  File ""/home/e20284/FYP/e20-4yp-backdoor-resilient-federated-nids/main.py"", line 3, in <module>
    import torch
ModuleNotFoundError: No module named 'torch'"
2026-03-14T07:42:41,clean,clean,0,0,0,flame,iid,43,,matrix_fullscale_clean_flame_iid_s43,1,0.28,,,,,"Traceback (most recent call last):
  File ""/home/e20284/FYP/e20-4yp-backdoor-resilient-federated-nids/main.py"", line 3, in <module>
    import torch
ModuleNotFoundError: No module named 'torch'"
2026-03-14T07:42:41,clean,clean,0,0,0,flame,iid,44,,matrix_fullscale_clean_flame_iid_s44,1,0.29,,,,,"Traceback (most recent call last):
  File ""/home/e20284/FYP/e20-4yp-backdoor-resilient-federated-nids/main.py"", line 3, in <module>
    import torch
ModuleNotFoundError: No module named 'torch'"
2026-03-14T07:42:42,clean,clean,0,0,0,flame,dirichlet,42,0.5,matrix_fullscale_clean_flame_dirichlet_s42,1,0.37,,,,,"Traceback (most recent call last):
  File ""/home/e20284/FYP/e20-4yp-backdoor-resilient-federated-nids/main.py"", line 3, in <module>
    import torch
ModuleNotFoundError: No module named 'torch'"
2026-03-14T07:42:42,clean,clean,0,0,0,flame,dirichlet,43,0.5,matrix_fullscale_clean_flame_dirichlet_s43,1,0.35,,,,,"Traceback (most recent call last):
  File ""/home/e20284/FYP/e20-4yp-backdoor-resilient-federated-nids/main.py"", line 3, in <module>
    import torch
ModuleNotFoundError: No module named 'torch'"
2026-03-14T07:42:42,clean,clean,0,0,0,flame,dirichlet,44,0.5,matrix_fullscale_clean_flame_dirichlet_s44,1,0.29,,,,,"Traceback (most recent call last):
  File ""/home/e20284/FYP/e20-4yp-backdoor-resilient-federated-nids/main.py"", line 3, in <module>
    import torch
ModuleNotFoundError: No module named 'torch'"
2026-03-14T07:42:43,clean,clean,0,0,0,flame,pathological,42,,matrix_fullscale_clean_flame_pathological_s42,1,0.39,,,,,"Traceback (most recent call last):
  File ""/home/e20284/FYP/e20-4yp-backdoor-resilient-federated-nids/main.py"", line 3, in <module>
    import torch
ModuleNotFoundError: No module named 'torch'"
2026-03-14T07:42:43,clean,clean,0,0,0,flame,pathological,43,,matrix_fullscale_clean_flame_pathological_s43,1,0.32,,,,,"Traceback (most recent call last):
  File ""/home/e20284/FYP/e20-4yp-backdoor-resilient-federated-nids/main.py"", line 3, in <module>
    import torch
ModuleNotFoundError: No module named 'torch'"
2026-03-14T07:42:43,clean,clean,0,0,0,flame,pathological,44,,matrix_fullscale_clean_flame_pathological_s44,1,0.26,,,,,"Traceback (most recent call last):
  File ""/home/e20284/FYP/e20-4yp-backdoor-resilient-federated-nids/main.py"", line 3, in <module>
    import torch
ModuleNotFoundError: No module named 'torch'"
2026-03-14T07:42:43,clean,clean,0,0,0,adaptive_clipping,iid,42,,matrix_fullscale_clean_adaptive_clipping_iid_s42,1,0.29,,,,,"Traceback (most recent call last):
  File ""/home/e20284/FYP/e20-4yp-backdoor-resilient-federated-nids/main.py"", line 3, in <module>
    import torch
ModuleNotFoundError: No module named 'torch'"
2026-03-14T07:42:44,clean,clean,0,0,0,adaptive_clipping,iid,43,,matrix_fullscale_clean_adaptive_clipping_iid_s43,1,0.27,,,,,"Traceback (most recent call last):
  File ""/home/e20284/FYP/e20-4yp-backdoor-resilient-federated-nids/main.py"", line 3, in <module>
    import torch
ModuleNotFoundError: No module named 'torch'"
2026-03-14T07:42:44,clean,clean,0,0,0,adaptive_clipping,iid,44,,matrix_fullscale_clean_adaptive_clipping_iid_s44,1,0.27,,,,,"Traceback (most recent call last):
  File ""/home/e20284/FYP/e20-4yp-backdoor-resilient-federated-nids/main.py"", line 3, in <module>
    import torch
ModuleNotFoundError: No module named 'torch'"
2026-03-14T07:42:44,clean,clean,0,0,0,adaptive_clipping,dirichlet,42,0.5,matrix_fullscale_clean_adaptive_clipping_dirichlet_s42,1,0.28,,,,,"Traceback (most recent call last):
  File ""/home/e20284/FYP/e20-4yp-backdoor-resilient-federated-nids/main.py"", line 3, in <module>
    import torch
ModuleNotFoundError: No module named 'torch'"
2026-03-14T07:42:45,clean,clean,0,0,0,adaptive_clipping,dirichlet,43,0.5,matrix_fullscale_clean_adaptive_clipping_dirichlet_s43,1,0.33,,,,,"Traceback (most recent call last):
  File ""/home/e20284/FYP/e20-4yp-backdoor-resilient-federated-nids/main.py"", line 3, in <module>
    import torch
ModuleNotFoundError: No module named 'torch'"
2026-03-14T07:42:45,clean,clean,0,0,0,adaptive_clipping,dirichlet,44,0.5,matrix_fullscale_clean_adaptive_clipping_dirichlet_s44,1,0.31,,,,,"Traceback (most recent call last):
  File ""/home/e20284/FYP/e20-4yp-backdoor-resilient-federated-nids/main.py"", line 3, in <module>
    import torch
ModuleNotFoundError: No module named 'torch'"
2026-03-14T07:42:45,clean,clean,0,0,0,adaptive_clipping,pathological,42,,matrix_fullscale_clean_adaptive_clipping_pathological_s42,1,0.31,,,,,"Traceback (most recent call last):
  File ""/home/e20284/FYP/e20-4yp-backdoor-resilient-federated-nids/main.py"", line 3, in <module>
    import torch
ModuleNotFoundError: No module named 'torch'"
2026-03-14T07:42:46,clean,clean,0,0,0,adaptive_clipping,pathological,43,,matrix_fullscale_clean_adaptive_clipping_pathological_s43,1,0.34,,,,,"Traceback (most recent call last):
  File ""/home/e20284/FYP/e20-4yp-backdoor-resilient-federated-nids/main.py"", line 3, in <module>
    import torch
ModuleNotFoundError: No module named 'torch'"
2026-03-14T07:42:46,clean,clean,0,0,0,adaptive_clipping,pathological,44,,matrix_fullscale_clean_adaptive_clipping_pathological_s44,1,0.32,,,,,"Traceback (most recent call last):
  File ""/home/e20284/FYP/e20-4yp-backdoor-resilient-federated-nids/main.py"", line 3, in <module>
    import torch
ModuleNotFoundError: No module named 'torch'"
2026-03-14T07:42:46,clean,clean,0,0,0,sentinel,iid,42,,matrix_fullscale_clean_sentinel_iid_s42,1,0.29,,,,,"Traceback (most recent call last):
  File ""/home/e20284/FYP/e20-4yp-backdoor-resilient-federated-nids/main.py"", line 3, in <module>
    import torch
ModuleNotFoundError: No module named 'torch'"
2026-03-14T07:42:47,clean,clean,0,0,0,sentinel,iid,43,,matrix_fullscale_clean_sentinel_iid_s43,1,0.29,,,,,"Traceback (most recent call last):
  File ""/home/e20284/FYP/e20-4yp-backdoor-resilient-federated-nids/main.py"", line 3, in <module>
    import torch
ModuleNotFoundError: No module named 'torch'"
2026-03-14T07:42:47,clean,clean,0,0,0,sentinel,iid,44,,matrix_fullscale_clean_sentinel_iid_s44,1,0.26,,,,,"Traceback (most recent call last):
  File ""/home/e20284/FYP/e20-4yp-backdoor-resilient-federated-nids/main.py"", line 3, in <module>
    import torch
ModuleNotFoundError: No module named 'torch'"
2026-03-14T07:42:47,clean,clean,0,0,0,sentinel,dirichlet,42,0.5,matrix_fullscale_clean_sentinel_dirichlet_s42,1,0.31,,,,,"Traceback (most recent call last):
  File ""/home/e20284/FYP/e20-4yp-backdoor-resilient-federated-nids/main.py"", line 3, in <module>
    import torch
ModuleNotFoundError: No module named 'torch'"
2026-03-14T07:42:47,clean,clean,0,0,0,sentinel,dirichlet,43,0.5,matrix_fullscale_clean_sentinel_dirichlet_s43,1,0.34,,,,,"Traceback (most recent call last):
  File ""/home/e20284/FYP/e20-4yp-backdoor-resilient-federated-nids/main.py"", line 3, in <module>
    import torch
ModuleNotFoundError: No module named 'torch'"
2026-03-14T07:42:48,clean,clean,0,0,0,sentinel,dirichlet,44,0.5,matrix_fullscale_clean_sentinel_dirichlet_s44,1,0.32,,,,,"Traceback (most recent call last):
  File ""/home/e20284/FYP/e20-4yp-backdoor-resilient-federated-nids/main.py"", line 3, in <module>
    import torch
ModuleNotFoundError: No module named 'torch'"
2026-03-14T07:42:48,clean,clean,0,0,0,sentinel,pathological,42,,matrix_fullscale_clean_sentinel_pathological_s42,1,0.45,,,,,"Traceback (most recent call last):
  File ""/home/e20284/FYP/e20-4yp-backdoor-resilient-federated-nids/main.py"", line 3, in <module>
    import torch
ModuleNotFoundError: No module named 'torch'"
2026-03-14T07:42:49,clean,clean,0,0,0,sentinel,pathological,43,,matrix_fullscale_clean_sentinel_pathological_s43,1,0.35,,,,,"Traceback (most recent call last):
  File ""/home/e20284/FYP/e20-4yp-backdoor-resilient-federated-nids/main.py"", line 3, in <module>
    import torch
ModuleNotFoundError: No module named 'torch'"
2026-03-14T07:42:49,clean,clean,0,0,0,sentinel,pathological,44,,matrix_fullscale_clean_sentinel_pathological_s44,1,0.38,,,,,"Traceback (most recent call last):
  File ""/home/e20284/FYP/e20-4yp-backdoor-resilient-federated-nids/main.py"", line 3, in <module>
    import torch
ModuleNotFoundError: No module named 'torch'"
2026-03-14T07:42:49,backdoor,backdoor,0,0,0,avg,iid,42,,matrix_fullscale_backdoor_avg_iid_s42,1,0.3,,,,,"Traceback (most recent call last):
  File ""/home/e20284/FYP/e20-4yp-backdoor-resilient-federated-nids/main.py"", line 3, in <module>
    import torch
ModuleNotFoundError: No module named 'torch'"
2026-03-14T07:42:50,backdoor,backdoor,0,0,0,avg,iid,43,,matrix_fullscale_backdoor_avg_iid_s43,1,0.26,,,,,"Traceback (most recent call last):
  File ""/home/e20284/FYP/e20-4yp-backdoor-resilient-federated-nids/main.py"", line 3, in <module>
    import torch
ModuleNotFoundError: No module named 'torch'"
2026-03-14T07:42:50,backdoor,backdoor,0,0,0,avg,iid,44,,matrix_fullscale_backdoor_avg_iid_s44,1,0.25,,,,,"Traceback (most recent call last):
  File ""/home/e20284/FYP/e20-4yp-backdoor-resilient-federated-nids/main.py"", line 3, in <module>
    import torch
ModuleNotFoundError: No module named 'torch'"
2026-03-14T07:42:50,backdoor,backdoor,0,0,0,avg,dirichlet,42,0.5,matrix_fullscale_backdoor_avg_dirichlet_s42,1,0.32,,,,,"Traceback (most recent call last):
  File ""/home/e20284/FYP/e20-4yp-backdoor-resilient-federated-nids/main.py"", line 3, in <module>
    import torch
ModuleNotFoundError: No module named 'torch'"
2026-03-14T07:42:50,backdoor,backdoor,0,0,0,avg,dirichlet,43,0.5,matrix_fullscale_backdoor_avg_dirichlet_s43,1,0.31,,,,,"Traceback (most recent call last):
  File ""/home/e20284/FYP/e20-4yp-backdoor-resilient-federated-nids/main.py"", line 3, in <module>
    import torch
ModuleNotFoundError: No module named 'torch'"
2026-03-14T07:42:51,backdoor,backdoor,0,0,0,avg,dirichlet,44,0.5,matrix_fullscale_backdoor_avg_dirichlet_s44,1,0.32,,,,,"Traceback (most recent call last):
  File ""/home/e20284/FYP/e20-4yp-backdoor-resilient-federated-nids/main.py"", line 3, in <module>
    import torch
ModuleNotFoundError: No module named 'torch'"
2026-03-14T07:42:51,backdoor,backdoor,0,0,0,avg,pathological,42,,matrix_fullscale_backdoor_avg_pathological_s42,1,0.31,,,,,"Traceback (most recent call last):
  File ""/home/e20284/FYP/e20-4yp-backdoor-resilient-federated-nids/main.py"", line 3, in <module>
    import torch
ModuleNotFoundError: No module named 'torch'"
2026-03-14T07:42:51,backdoor,backdoor,0,0,0,avg,pathological,43,,matrix_fullscale_backdoor_avg_pathological_s43,1,0.29,,,,,"Traceback (most recent call last):
  File ""/home/e20284/FYP/e20-4yp-backdoor-resilient-federated-nids/main.py"", line 3, in <module>
    import torch
ModuleNotFoundError: No module named 'torch'"
2026-03-14T07:42:52,backdoor,backdoor,0,0,0,avg,pathological,44,,matrix_fullscale_backdoor_avg_pathological_s44,1,0.29,,,,,"Traceback (most recent call last):
  File ""/home/e20284/FYP/e20-4yp-backdoor-resilient-federated-nids/main.py"", line 3, in <module>
    import torch
ModuleNotFoundError: No module named 'torch'"
2026-03-14T07:42:52,backdoor,backdoor,0,0,0,median,iid,42,,matrix_fullscale_backdoor_median_iid_s42,1,0.29,,,,,"Traceback (most recent call last):
  File ""/home/e20284/FYP/e20-4yp-backdoor-resilient-federated-nids/main.py"", line 3, in <module>
    import torch
ModuleNotFoundError: No module named 'torch'"
2026-03-14T07:42:52,backdoor,backdoor,0,0,0,median,iid,43,,matrix_fullscale_backdoor_median_iid_s43,1,0.27,,,,,"Traceback (most recent call last):
  File ""/home/e20284/FYP/e20-4yp-backdoor-resilient-federated-nids/main.py"", line 3, in <module>
    import torch
ModuleNotFoundError: No module named 'torch'"
2026-03-14T07:42:53,backdoor,backdoor,0,0,0,median,iid,44,,matrix_fullscale_backdoor_median_iid_s44,1,0.58,,,,,"Traceback (most recent call last):
  File ""/home/e20284/FYP/e20-4yp-backdoor-resilient-federated-nids/main.py"", line 3, in <module>
    import torch
ModuleNotFoundError: No module named 'torch'"
2026-03-14T07:42:53,backdoor,backdoor,0,0,0,median,dirichlet,42,0.5,matrix_fullscale_backdoor_median_dirichlet_s42,1,0.33,,,,,"Traceback (most recent call last):
  File ""/home/e20284/FYP/e20-4yp-backdoor-resilient-federated-nids/main.py"", line 3, in <module>
    import torch
ModuleNotFoundError: No module named 'torch'"
